"metadata_tool","metadata_link"
"Nidhogg","https://github.com/Idov31/Nidhogg"
"Nightmangle","https://github.com/1N73LL1G3NC3x/Nightmangle"
"nikto","https://github.com/sullo/nikto"
"NimBlackout","https://github.com/Helixo32/NimBlackout"
"nimbo-c2","https://github.com/itaymigdal/Nimbo-C2"
"nimcrypt","https://github.com/icyguider/nimcrypt"
"Nimcrypt2","https://github.com/icyguider/Nimcrypt2"
"NimExec","https://github.com/frkngksl/NimExec"
"nimplant","https://github.com/chvancooten/NimPlant"
"Ninja","https://github.com/ahmedkhlief/Ninja"
"nipe","https://github.com/htrgouvea/nipe"
"nircmd","https://www.nirsoft.net/utils/nircmd.html"
"nirsoft","https://medium.com/checkmarx-security/python-obfuscation-traps-1acced941375"
"nirsoft tools","nirsoft.net"
"nirsoft tools","N/A"
"nishang","https://github.com/samratashok/nishang/tree/master/Antak-WebShell"
"nishang","https://github.com/samratashok/nishang"
"NixImports","https://github.com/dr4k0nia/NixImports"
"nltest","N/A"
"nltest","https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-347a"
"nmap","https://nmap.org/"
"nmap","https://github.com/zmap/zmap"
"nmap","https://github.com/vulnersCom/nmap-vulners"
"nmap","N/A"
"nmap","https://svn.nmap.org/nmap/scripts/"
"nmap","https://nmap.org/book/nse-usage.html"
"nmap","https://github.com/shadawck/nse-install"
"nmap","https://github.com/nccgroup/nmap-nse-vulnerability-scripts"
"nmap","https://github.com/Diverto/nse-log4shell"
"nmap","https://github.com/cldrn/nmap-nse-scripts/tree/master/scripts"
"nmap","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"nmap","https://github.com/nmap/nmap/blob/635675b1430a89e950f71112d3bfc74feee4b19a/nselib/http.lua#L2600"
"nmap","https://github.com/nmap/nmap"
"NoFilter","https://github.com/deepinstinct/NoFilter"
"nopowershell","https://github.com/bitsadmin/nopowershell"
"No-powershell","https://github.com/gtworek/PSBits/blob/master/Misc/No-PowerShell.cs"
"NordVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"noseyparker","https://github.com/praetorian-inc/noseyparker"
"Nosql-Exploitation-Framework","https://github.com/torque59/Nosql-Exploitation-Framework"
"NoSQLMap","https://github.com/codingo/NoSQLMap"
"NovaLdr","https://github.com/BlackSnufkin/NovaLdr"
"novelbfh","https://github.com/nyxgeek/classic_hacking_tools"
"nping","https://nmap.org/nping/"
"NPPSpy","https://github.com/gtworek/PSBits/blob/master/PasswordStealing/NPPSpy"
"nps_payload","https://github.com/trustedsec/nps_payload"
"nsa-rules","https://github.com/NSAKEY/nsa-rules"
"ntdissector","https://github.com/synacktiv/ntdissector"
"ntdlll-unhooking-collection","https://github.com/TheD1rkMtr/ntdlll-unhooking-collection"
"NTDLLReflection","https://github.com/TheD1rkMtr/NTDLLReflection"
"NtdllUnpatcher","https://github.com/Signal-Labs/NtdllUnpatcher"
"ntdsutil","N/A"
"ntlm.pw","https://ntlm.pw"
"ntlmquic","https://github.com/xpn/ntlmquic"
"NTLMRelay2Self","https://github.com/med0x2e/NTLMRelay2Self"
"ntlmscan","https://github.com/nyxgeek/ntlmscan"
"NTLMSleuth","https://github.com/jmarr73/NTLMSleuth"
"NtlmThief","https://github.com/MzHmO/NtlmThief"
"NTMLRecon","https://github.com/pwnfoo/NTLMRecon"
"NTMLRecon","https://github.com/puzzlepeaches/NTLMRecon"
"ntpescape","https://github.com/evallen/ntpescape"
"NtRemoteLoad","https://github.com/florylsk/NtRemoteLoad"
"NtRights","https://github.com/gtworek/PSBits/tree/master/NtRights"
"Nuages","https://github.com/p3nt4/Nuages"
"Nucleus VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"nysm","https://github.com/eeriedusk/nysm"
"o365-attack-toolkit","https://github.com/mdsecactivebreach/o365-attack-toolkit"
"o365creeper","https://github.com/LMGsec/o365creeper"
"o365enum","https://github.com/gremwell/o365enum"
"o365recon","https://github.com/nyxgeek/o365recon"
"obfy","https://github.com/fritzone/obfy"
"octopus","https://github.com/mhaskar/Octopus"
"OffensiveCSharp","https://github.com/matterpreter/OffensiveCSharp/tree/master"
"OffensiveLua","https://github.com/hackerhouse-opensource/OffensiveLua"
"OffensiveNotion","https://github.com/mttaggart/OffensiveNotion"
"Offensive-Payloads","https://github.com/InfoSecWarrior/Offensive-Payloads/"
"Office-DDE-Payloads","https://github.com/0xdeadbeefJERKY/Office-DDE-Payloads"
"Oh365UserFinder","https://github.com/dievus/Oh365UserFinder"
"OMG-Credz-Plz","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/-OMG-Credz-Plz"
"OMGLogger","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/OMGLogger"
"omg-payloads","https://github.com/hak5/omg-payloads"
"onedrive_user_enum","https://github.com/nyxgeek/onedrive_user_enum"
"One-Lin3r","https://github.com/D4Vinci/One-Lin3r"
"onesixtyone","https://github.com/trailofbits/onesixtyone"
"onex","https://github.com/rajkumardusad/onex"
"onex","https://github.com/cube0x0/MiniDump"
"onionscan","https://onionscan.org/"
"openbullet","https://github.com/openbullet/OpenBullet2"
"openbullet","https://github.com/openbullet/openbullet"
"Openssh","https://blog.thc.org/infecting-ssh-public-keys-with-backdoors"
"openvas","https://www.openvas.org/"
"Operative Framework","https://github.com/graniet/operative-framework"
"ophcrack","https://gitlab.com/objectifsecurite/ophcrack"
"orbitaldump","https://github.com/k4yt3x/orbitaldump"
"OSCP-Archives","https://github.com/CyDefUnicorn/OSCP-Archives"
"OSCP-Cheatsheets","https://github.com/blackc03r/OSCP-Cheatsheets/blob/master/offensive-security-experiments/active-directory-kerberos-abuse/t1208-kerberoasting.md"
"Osmedeus","https://github.com/j3ssie/osmedeus"
"OWASP","https://github.com/OWASP"
"p0f","https://www.kali.org/tools/p0f/"
"p0wnedShell","https://github.com/Cn33liz/p0wnedShell"
"p0wny-shell","https://github.com/flozz/p0wny-shell"
"P4wnP1","https://github.com/RoganDawes/P4wnP1"
"Pachine","https://github.com/ly4k/Pachine"
"PackMyPayload","https://github.com/mgeeky/PackMyPayload/"
"pacu","https://github.com/RhinoSecurityLabs/pacu"
"padre","https://github.com/glebarez/padre"
"PAExec","https://github.com/poweradminllc/PAExec"
"ParamPamPam","https://github.com/Bo0oM/ParamPamPam"
"parrot os","https://www.parrotsec.org/download/"
"PassDetective","https://github.com/aydinnyunus/PassDetective"
"PassHunt","https://github.com/Dionach/PassHunt"
"passphrase-wordlist","https://github.com/initstring/passphrase-wordlist"
"PassTheChallenge","https://github.com/ly4k/PassTheChallenge"
"Passware Kit Forensic","https://www.passware.com/kit-forensic/"
"passwd","N/A"
"passwordfox","https://www.nirsoft.net/utils/passwordfox.html"
"Password-Scripts","https://github.com/laconicwolf/Password-Scripts"
"pastebin","pastebin.com"
"patator","https://github.com/lanjelot/patator"
"Pateensy","https://github.com/screetsec/Pateensy"
"PayGen","https://github.com/youhacker55/PayGen"
"Payload-Download-Cradles","https://github.com/VirtualAlllocEx/Payload-Download-Cradles"
"PayloadsAllTheThings","https://github.com/Bo0oM/PayloadsAllTheThings"
"Pazuzu","https://github.com/BorjaMerino/Pazuzu"
"PcapXray","https://github.com/Srinivas11789/PcapXray"
"Pcredz","https://github.com/lgandx/Pcredz"
"pdbedit","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"pe_to_shellcode","https://github.com/hasherezade/pe_to_shellcode"
"PEASS","https://github.com/carlospolop/PEASS-ng"
"peCloak","https://github.com/v-p-b/peCloakCapstone/blob/master/peCloak.py"
"pentestbox","https://pentestbox.org/fr/"
"PENTESTING-BIBLE","https://github.com/blaCCkHatHacEEkr/PENTESTING-BIBLE"
"pentest-machine","https://github.com/DanMcInerney/pentest-machine"
"pentest-tools.com","https://pentest-tools.com"
"PE-Obfuscator","https://github.com/TheD1rkMtr/PE-Obfuscator"
"PerfExec","https://github.com/0xthirteen/PerfExec"
"Perfusion","https://github.com/itm4n/Perfusion"
"petipotam","https://github.com/topotam/PetitPotam"
"Pezor","https://github.com/phra/PEzor"
"Phant0m","https://github.com/hlldz/Phant0m"
"PhantomService","https://github.com/matterpreter/OffensiveCSharp/tree/master/PhantomService"
"phishery","https://github.com/ryhanson/phishery"
"phishing-HTML-linter","https://github.com/mgeeky/Penetration-Testing-Tools/blob/master/phishing"
"phoenix miner","N/A"
"PhoneInfoga","https://github.com/sundowndev/PhoneInfoga"
"php","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"PhpSploit","https://github.com/nil0x42/phpsploit"
"phuip-fpizdam","https://github.com/neex/phuip-fpizdam"
"PickleC2","https://github.com/xRET2pwn/PickleC2"
"pingcastle","https://www.pingcastle.com/"
"pingcastle","https://www.trendmicro.com/content/dam/trendmicro/global/en/research/22/a/earth-lusca-employs-sophisticated-infrastructure-varied-tools-and-techniques/technical-brief-delving-deep-an-analysis-of-earth-lusca-operations.pdf https://github.com/vletoux/pingcastle"
"pingcastle","https://github.com/sense-of-security/ADRecon"
"pingcastle","https://github.com/vletoux/pingcastle"
"ping-sweep","https://github.com/libresec/ping-sweep"
"PipeViewer ","https://github.com/cyberark/PipeViewer"
"pivotnacci","https://github.com/blackarrowsec/pivotnacci"
"PKINITtools","https://github.com/dirkjanm/PKINITtools"
"pktmon","https://learn.microsoft.com/en-us/windows-server/networking/technologies/pktmon/pktmon"
"POC","https://github.com/rahul1406/cve-2022-0847dirtypipe-exploit"
"POC","https://github.com/random-robbie/cve-2022-23131-exp"
"POC","https://github.com/random-robbie/cve-2022-23131-exp/blob/main/zabbix.py"
"POC","https://github.com/pykiller/CVE-2022-23131"
"POC","https://github.com/qazbnm456/awesome-cve-poc"
"POC","https://github.com/QHpix/CVE-2021-44521"
"POC","https://github.com/rapid7/metasploit-framework/blob/62bfe03b50a22785b59a069319520531f2663b2b/modules/exploits/linux/http/vmware_workspace_one_access_cve_2022_22954.rb"
"POC","https://github.com/risksense/zerologon"
"POC","https://github.com/SaumyajeetDas/CVE-2023-46604-RCE-Reverse-Shell-Apache-ActiveMQ"
"POC","https://github.com/sfewer-r7/CVE-2023-34362"
"POC","https://github.com/ricardojba/Invoke-noPac"
"POC","https://github.com/ricardojba/noPac"
"POC","https://github.com/Ridter/noPac"
"POC","https://github.com/mtivadar/windows10_ntfs_crash_dos"
"POC","https://github.com/nikhil1232/LibSSH-Authentication-Bypass"
"POC","https://github.com/nowsecure/dirtycow"
"POC","https://github.com/mrchucu1/CVE-2022-0847-Docker"
"POC","https://github.com/Mr-xn/cve-2022-23131"
"POC","https://github.com/Mr-xn/sunlogin_rce"
"POC","https://github.com/onecloudemoji/CVE-2022-30190"
"POC","https://github.com/Privia-Security/ADZero"
"POC","https://github.com/ptresearch/AttackDetection"
"POC","https://github.com/puckiestyle/CVE-2022-0847"
"POC","https://github.com/peterspbr/dirty-pipe-otw"
"POC","https://github.com/plummm/CVE-2022-27666"
"POC","https://github.com/positive-security/dompdf-rce"
"POC","https://github.com/xndpxs/CVE-2022-0847"
"POC","https://github.com/yasserjanah/CVE-2020-5902"
"POC","https://github.com/yuanLink/CVE-2022-26809"
"POC","https://github.com/welk1n/JNDI-Injection-Exploit"
"POC","https://github.com/WiIs0n/Zerologon_CVE-2020-1472"
"POC","https://github.com/worawit/MS17-010"
"POC","https://github.com/yunuscadirci/CallStranger"
"POC","https://gteltsc.vn/blog/warning-new-attack-campaign-utilized-a-new-0day-rce-vulnerability-on-microsoft-exchange-server-12715.html"
"POC","https://www.thehacker.recipes/ad/movement/kerberos/samaccountname-spoofing"
"POC","N/A"
"POC","https://github.com/ZecOps/CVE-2020-0796-LPE-POC"
"POC","https://github.com/zhzyker/CVE-2020-5902/"
"POC","https://github.com/zwjjustdoit/cve-2022-23131"
"POC","https://github.com/SimoneLazzaris/ditty"
"POC","https://github.com/sinsinology/CVE-2023-20887"
"POC","https://github.com/smgorelik/Windows-RCE-exploits"
"POC","https://github.com/sherlocksecurity"
"POC","https://github.com/sherlocksecurity/VMware-CVE-2022-22954"
"POC","https://github.com/si1ent-le/CVE-2022-0847"
"poc","https://github.com/sqrtZeroKnowledge/CVE-2023-23397_EXPLOIT_0DAY"
"POC","https://github.com/trganda/CVE-2022-23131"
"POC","https://github.com/WazeHell/sam-the-admin/tree/main/utils"
"POC","https://github.com/websecnl/CVE-2022-26809"
"POC","https://github.com/tangxiaofeng7/CVE-2022-22965-Spring-CachedintrospectionResults-Rce"
"POC","https://github.com/timwr/CVE-2016-5195"
"poc","https://github.com/Trackflaw/CVE-2023-23397"
"POC","https://github.com/carlosevieira/Dirty-Pipe"
"POC","https://github.com/chaosec2021/Spring-cloud-function-SpEL-RCE"
"POC","https://github.com/chaudharyarjun/LooneyPwner"
"POC","https://github.com/basharkey/CVE-2022-0847-dirty-pipe-checker"
"POC","https://github.com/bbaranoff/CVE-2022-0847"
"POC","https://github.com/Bonfee/CVE-2022-0995"
"POC","https://github.com/colincowie/Safer_PoC_CVE-2022-22965"
"POC","https://github.com/drgreenthumb93/CVE-2022-30190-follina"
"POC","https://github.com/dunderhay/CVE-2020-5902"
"POC","https://github.com/exrienz/DirtyCow"
"POC","https://github.com/Crusaders-of-Rust/CVE-2022-0185"
"POC","https://github.com/cspshivam/CVE-2022-0847-dirty-pipe-exploit"
"POC","https://github.com/cube0x0/noPac"
"POC","https://github.com/4luc4rdr5290/CVE-2022-0847"
"POC","https://github.com/ahrixia/CVE_2022_0847"
"POC","https://github.com/AlexisAhmed/CVE-2022-0847-DirtyPipe-Exploits"
"POC","https://gist.github.com/cihanmehmet/07d2f9dac55f278839b054b8eb7d4cc5"
"POC","https://github.com/0tt7/CVE-2022-23131"
"POC","https://github.com/1mxml/CVE-2022-23131"
"POC","https://github.com/antx-code/CVE-2022-0847"
"POC","https://github.com/Axx8/SpringFramework_CVE-2022-22965_RCE"
"POC","https://github.com/Ayrx/CVE-2021-4034"
"POC","https://github.com/Ayrx/CVE-2021-4034 "
"POC","https://github.com/api0cradle/CVE-2023-23397-POC-Powershell"
"POC","https://github.com/aqhmal/CVE-2020-5902-Scanner"
"POC","https://github.com/Arinerron/CVE-2022-0847-DirtyPipe-Exploit"
"poc","https://github.com/ka7ana/CVE-2023-23397"
"POC","https://github.com/KaLendsi/CVE-2022-21882"
"POC","https://github.com/kh4sh3i/Spring-CVE"
"POC","https://github.com/jiansiting/CVE-2020-5902"
"POC","https://github.com/JMousqueton/PoC-CVE-2022-30190"
"POC","https://github.com/jweny/zabbix-saml-bypass-exp"
"POC","https://github.com/knqyf263/CVE-2022-0847"
"POC","https://github.com/lucksec/CVE-2022-0847"
"POC","https://github.com/luijait/PwnKit-Exploit"
"POC","https://github.com/michaelpoznecki/zerologon"
"POC","https://github.com/komomon/CVE-2022-30190-follina-Office-MSDT-Fixed"
"POC","https://github.com/L0ading-x/cve-2022-23131"
"POC","https://github.com/lcashdol/Exploits"
"POC","https://github.com/gbonacini/CVE-2016-5195"
"POC","https://github.com/gottburgm/Exploits"
"POC","https://github.com/gyaansastra/CVE-2022-0847"
"POC","https://github.com/Fa1c0n35/zabbix-cve-2022-23131"
"POC","https://github.com/febinrev/dirtypipez-exploit"
"POC","https://github.com/FireFart/dirtycow"
"POC","https://github.com/hacksysteam/CVE-2023-21608"
"POC","https://github.com/initstring/dirty_sock"
"POC","https://github.com/ItsNee/Follina-CVE-2022-30190-POC"
"POC","https://github.com/jas502n/CVE-2020-5902"
"poc","https://github.com/Hashi0x/PoC-CVE-2023-21554"
"POC","https://github.com/imfiver/CVE-2022-0847"
"POC","https://github.com/Immersive-Labs-Sec/nimbuspwn"
"poisontap","https://github.com/samyk/poisontap"
"polenum","https://salsa.debian.org/pkg-security-team/polenum"
"PoolParty","https://github.com/SafeBreach-Labs/PoolParty"
"portscan","https://github.com/zs5460/portscan"
"poshc2","https://github.com/nettitude/PoshC2"
"POSTDump","https://github.com/YOLOP0wn/POSTDump"
"PowerBruteLogon","https://github.com/DarkCoderSc/PowerBruteLogon"
"powerextract","https://github.com/powerseb/PowerExtract"
"PowerForensics","https://github.com/Invoke-IR/PowerForensics"
"PowerLessShell","https://github.com/Mr-Un1k0d3r/PowerLessShell"
"Powermad","https://github.com/Kevin-Robertson/Powermad"
"PowerMemory","https://github.com/giMini/PowerMemory"
"PowerOPS","https://github.com/fdiskyou/PowerOPS"
"power-pwn","https://github.com/mbrg/power-pwn"
"PowerSCCM","https://github.com/PowerShellMafia/PowerSCCM"
"PowerSharpPack","https://github.com/S3cur3Th1sSh1t/PowerSharpPack"
"PowerShdll","https://github.com/p3nt4/PowerShdll"
"powershell","https://learn.microsoft.com/en-us/powershell/module/dnsclient/add-dnsclientdohserveraddress?view=windowsserver2022-ps"
"powershell","https://thedfirreport.com/2023/02/06/collect-exfiltrate-sleep-repeat/"
"powershell","https://github.com/theyoge/AD-Pentesting-Tools/blob/main/Invoke-SDPropagator.ps1"
"powershell","https://hideandsec.sh/books/cheatsheets-82c/page/active-directory"
"powershell","https://thedfirreport.com/2023/04/03/malicious-iso-file-leads-to-domain-wide-ransomware/"
"powershell","https://www.microsoft.com/en-us/security/blog/2022/04/12/tarrask-malware-uses-scheduled-tasks-for-defense-evasion/"
"powershell","N/A"
"powershell","https://thedfirreport.com/2023/09/25/from-screenconnect-to-hive-ransomware-in-61-hours/"
"powershell","https://thedfirreport.com/2023/10/30/netsupport-intrusion-results-in-domain-compromise/"
"powershell","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"powershell","https://github.com/byt3bl33d3r/CrackMapExec"
"powershell","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/-OMG-Credz-Plz"
"powershell","https://casvancooten.com/posts/2020/11/windows-active-directory-exploitation-cheat-sheet-and-command-reference"
"powershell","https://gist.github.com/analyticsearch/7453d22d737e46657eb57c44d5cf4cbb"
"powershell","https://github.com/ice-wzl/wmiexec2"
"powershell","https://github.com/Porchetta-Industries/CrackMapExec"
"powershell","https://github.com/reveng007/C2_Server"
"powershell","https://github.com/mthcht/Purpleteam/blob/main/Simulation/Windows/ActiveDirectory/Bruteforce.ps1"
"powershell","https://github.com/Pennyw0rth/NetExec"
"PowerShellArsenal","https://github.com/mattifestation/PowerShellArsenal"
"PowershellKerberos","https://github.com/MzHmO/PowershellKerberos"
"PowerShell-Suite","https://github.com/FuzzySecurity/PowerShell-Suite"
"PowershellTools","https://github.com/gustanini/PowershellTools"
"PowerShx","https://github.com/iomoath/PowerShx"
"PowerSploit","https://github.com/PowerShellMafia/PowerSploit"
"PowerStager","https://github.com/z0noxz/powerstager"
"PowerUpSQL","https://github.com/NetSPI/PowerUpSQL"
"powerview","https://github.com/zloeber/PSAD/blob/master/src/inprogress/Add-ObjectACL.ps1"
"powerview","https://github.com/PowerShellMafia/PowerSploit/tree/master/Recon"
"PP VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"PPLBlade","https://github.com/tastypepperoni/PPLBlade"
"ppldump","https://github.com/itm4n/PPLdump"
"PPLFault","https://github.com/gabriellandau/PPLFault"
"PPLKiller","https://github.com/RedCursorSecurityConsulting/PPLKiller"
"Prime VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"primusC2","https://github.com/Primusinterp/PrimusC2"
"PrintSpoofer","https://github.com/itm4n/PrintSpoofer"
"Priv2Admin","https://github.com/gtworek/Priv2Admin"
"Private Internet Access","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"PrivescCheck","https://github.com/itm4n/PrivescCheck"
"PrivExchange","https://github.com/dirkjanm/PrivExchange"
"PrivFu","https://github.com/daem0nc0re/PrivFu/"
"PrivilegeEscalation","https://github.com/LouisVallat/PrivilegeEscalation"
"Privileger","https://github.com/MzHmO/Privileger"
"PrivKit","https://github.com/mertdas/PrivKit"
"Probable-Wordlists","https://github.com/berzerk0/Probable-Wordlists"
"procdump","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"Procdump","https://learn.microsoft.com/en-us/sysinternals/downloads/procdump"
"processhacker","https://processhacker.sourceforge.io/"
"procmon","N/A"
"produkey","https://www.nirsoft.net/utils/product_cd_key_viewer.html"
"prometheus","https://github.com/paranoidninja/0xdarkvortex-MalwareDevelopment"
"Pron VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"ProxFlow","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Proxmark","https://github.com/Proxmark/proxmark3"
"Proxy SwitchyOmega","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"Proxy SwitchySharp","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"proxychains","https://github.com/haad/proxychains"
"ProxyFlow","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"ProxyShell","https://www.cert.ssi.gouv.fr/uploads/ANSSI_TLPWHITE_ProxyShell_ProxyLogon_Sigma_yml.txt"
"PRT","https://github.com/RUB-NDS/PRT"
"PS2EXE","https://github.com/MScholtes/PS2EXE"
"PSAmsi","https://github.com/cobbr/PSAmsi"
"PSAttack","https://github.com/jaredhaight/PSAttack"
"PSBits","https://github.com/gtworek/PSBits/tree/master/EnableAllParentPrivileges"
"PSByPassCLM","https://github.com/padovah4ck/PSByPassCLM"
"psexec","https://learn.microsoft.com/fr-fr/sysinternals/downloads/psexec"
"psloggedon","https://learn.microsoft.com/en-us/sysinternals/downloads/psloggedon"
"PSMapExec","https://github.com/The-Viper-One/PsMapExec"
"Pspersist","https://github.com/TheD1rkMtr/Pspersist"
"pspy","https://github.com/DominicBreuker/pspy"
"PSRansom","https://github.com/JoelGMSec/PSRansom"
"PSRecon","https://github.com/gfoss/PSRecon"
"PSSW100AVB","https://github.com/tihanyin/PSSW100AVB"
"PstPassword","https://www.nirsoft.net/utils/pst_password.html"
"pth-toolkit","https://github.com/byt3bl33d3r/pth-toolkit"
"ptunnel-ng","https://github.com/utoni/ptunnel-ng"
"pupy","https://github.com/n1nj4sec/pupy"
"PureVPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"PurplePanda","https://github.com/carlospolop/PurplePanda"
"Push VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"PWCrack","https://github.com/L-codes/pwcrack-framework"
"pwdump","https://ftp.samba.org/pub/samba/pwdump/"
"pwn_jenkins","https://github.com/gquere/pwn_jenkins"
"pwnagotchi","https://github.com/evilsocket/pwnagotchi"
"pwnat","https://github.com/samyk/pwnat"
"pwndrop","https://github.com/kgretzky/pwndrop"
"pxethief","https://github.com/MWR-CyberSec/PXEThief"
"py2exe","https://github.com/py2exe/py2exe"
"pydictor","https://github.com/LandGrey/pydictor"
"PyExec","https://github.com/OlivierLaflamme/PyExec"
"PyExfil","https://github.com/ytisf/PyExfil"
"pyGPOAbuse","https://github.com/Hackndo/pyGPOAbuse"
"pyinstaller","https://www.pyinstaller.org/"
"pyLAPS","https://github.com/p0dalirius/pyLAPS"
"pymultitor","https://github.com/realgam3/pymultitor"
"pypykatz","https://github.com/skelsec/pypykatz"
"Pyramid","https://github.com/naksyn/Pyramid"
"pyrdp","https://github.com/GoSecure/pyrdp"
"pyshell","https://github.com/JoelGMSec/PyShell"
"pysnaffler","https://github.com/skelsec/pysnaffler"
"pysoserial","https://github.com/aStrowxyu/Pysoserial"
"Python-Wordlist-Generator","https://github.com/agusmakmun/Python-Wordlist-Generator"
"pywerview","https://github.com/the-useless-one/pywerview"
"pywhisker","https://github.com/ShutdownRepo/pywhisker"
"pywsus","https://github.com/GoSecure/pywsus"
"QuasarRAT","https://github.com/quasar/Quasar"
"qwinsta","N/A"
"Radare2","https://github.com/radareorg/radare2"
"RadareEye","https://github.com/souravbaghz/RadareEye"
"Radmin","https://www.radmin.com/download/"
"RagingRotator","https://github.com/nickzer0/RagingRotator"
"RainbowCrack","http://project-rainbowcrack.com/"
"rapid7","https://www.rapid7.com/products/nexpose/"
"rapid7","https://www.rapid7.com/"
"RaRCE","https://github.com/ignis-sec/CVE-2023-38831-RaRCE"
"RasmanPotato","https://github.com/crisprss/RasmanPotato"
"ratchatgpt","https://github.com/spartan-conseil/ratchatpt"
"ratchatpt","https://github.com/spartan-conseil/ratchatpt"
"rclone","https://github.com/rclone/rclone"
"RDE1","https://github.com/g0h4n/RDE1"
"rderzh VPN Proxy","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"RDPassSpray","https://github.com/xFreed0m/RDPassSpray"
"RDPCredentialStealer","https://github.com/S12cybersecurity/RDPCredentialStealer"
"RDPHijack-BOF","https://github.com/netero1010/RDPHijack-BOF"
"RDPInception","https://github.com/mdsecactivebreach/RDPInception"
"rdpscraper","https://github.com/x90skysn3k/rdpscraper"
"RDPSpray","https://github.com/dafthack/RDPSpray"
"RdpThief","https://github.com/0x09AL/RdpThief"
"reaper","https://github.com/MrEmpy/Reaper"
"reapoc","https://github.com/cckuailong/reapoc"
"REC2 ","https://github.com/g0h4n/REC2"
"recon-archy","https://github.com/shadawck/recon-archy"
"RecycledInjector","https://github.com/florylsk/RecycledInjector"
"Red Panda VPN","https://raw.githubusercontent.com/SigmaHQ/sigma/43277f26fc1c81fc98fc79147b711189e901b757/rules/windows/registry/registry_set/registry_set_chrome_extension.yml"
"red_hawk","https://github.com/Tuhinshubhra/RED_HAWK"
"Red-Baron","https://github.com/byt3bl33d3r/Red-Baron"
"RedGuard","https://github.com/wikiZ/RedGuard"
"redhuntlabs","https://github.com/redhuntlabs"
"RedHunt-OS","https://github.com/redhuntlabs/RedHunt-OS"
"redis-rce","https://github.com/Ridter/redis-rce"
"RedPeanut","https://github.com/b4rtik/RedPeanut"
"RedPersist","https://github.com/mertdas/RedPersist"
"redpill","https://github.com/r00t-3xp10it/redpill"
"red-python-scripts","https://github.com/davidbombal/red-python-scripts"
"RedTeam_toolkit","https://github.com/signorrayan/RedTeam_toolkit"
"RedTeam_toolkit","https://github.com/MayankPandey01/Jira-Lens"
"Red-Teaming-Toolkit","https://github.com/infosecn1nja/Red-Teaming-Toolkit"
"red-team-scripts","https://github.com/threatexpress/red-team-scripts"
"ReelPhish","https://github.com/fireeye/ReelPhish"
"ReflectiveNtdll","https://github.com/reveng007/ReflectiveNtdll"
"RefleXXion","https://github.com/hlldz/RefleXXion"
"reg","https://www.cisa.gov/news-events/cybersecurity-advisories/aa23-347a"
