"metadata_tool","metadata_link"
"reg","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/-OMG-Credz-Plz"
"reg","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Anti-Forensics.md"
"reGeorg","https://github.com/sensepost/reGeorg"
"RemAdm","N/A"
"remote-method-guesser","https://github.com/qtc-de/remote-method-guesser"
"ren","https://www.pavel.gr/blog/neutralising-amsi-system-wide-as-an-admin"
"rengine","https://github.com/yogeshojha/rengine"
"responder","https://github.com/SpiderLabs/Responder"
"reverse-shell-generator","https://github.com/0dayCTF/reverse-shell-generator"
"ridrelay","https://github.com/skorov/ridrelay"
"rmmod","https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_kernel_module_removal.toml"
"ROADtools","https://github.com/dirkjanm/ROADtools"
"Rock-ON","https://github.com/SilverPoision/Rock-ON"
"RoguePotato","https://github.com/antonioCoco/RoguePotato"
"RogueSploit","https://github.com/h0nus/RogueSploit"
"ropfuscator","https://github.com/ropfuscator/ropfuscator"
"routerpasswords.com","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"routerscan","https://en.kali.tools/?p=244"
"routersploit","https://github.com/threat9/routersploit"
"rpivot","https://github.com/klsecservices/rpivot"
"rsg","https://github.com/mthbernardes/rsg"
"rshijack","https://github.com/kpcyrd/rshijack"
"rsync","https://attack.mitre.org/techniques/T1105/"
"Rubeus","https://github.com/GhostPack/Rubeus"
"ruby","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"Rudrastra","https://github.com/SxNade/Rudrastra"
"ruler","https://github.com/sensepost/ruler"
"RunasCs","https://github.com/antonioCoco/RunasCs/"
"RunasCs","https://github.com/antonioCoco/RunasCs"
"rundll32","https://github.com/SigmaHQ/sigma/blob/master/rules/windows/process_creation/win_meterpreter_or_cobaltstrike_getsystem_service_start.yml"
"rundll32","https://github.com/MichaelKoczwara/Awesome-CobaltStrike-Defence"
"RuralBishop","https://github.com/rasta-mouse/RuralBishop"
"RustHound","https://github.com/OPENCYBER-FR/RustHound"
"rwxfinder","https://github.com/pwnsauc3/RWXFinder"
"S3Scanner","https://github.com/sa7mon/S3Scanner"
"S4UTomato","https://github.com/wh0amitz/S4UTomato"
"SafetyKatz","https://github.com/GhostPack/SafetyKatz"
"Salsa-tools","https://github.com/Hackplayers/Salsa-tools"
"samba","https://www.samba.org/samba/docs/old/Samba3-HOWTO/NetCommand.html"
"samdump","https://github.com/nyxgeek/classic_hacking_tools"
"samdump2","https://salsa.debian.org/pkg-security-team/samdump2"
"SamDumpCable","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/SamDumpCable"
"sam-the-admin","https://github.com/WazeHell/sam-the-admin/tree/main/utils"
"SAP_GW_RCE_exploit","https://github.com/chipik/SAP_GW_RCE_exploit"
"scanless","https://github.com/vesche/scanless"
"Scanners-Box","https://github.com/We5ter/Scanners-Box"
"ScareCrow","https://github.com/optiv/ScareCrow"
"sccmdecryptpoc","https://gist.github.com/xpn/5f497d2725a041922c427c3aaa3b37d1"
"sccmhunter","https://github.com/garrettfoster13/sccmhunter"
"ScheduleRunner","https://github.com/netero1010/ScheduleRunner"
"scp","https://attack.mitre.org/techniques/T1105/"
"ScriptSentry","https://github.com/techspence/ScriptSentry"
"scshell","https://github.com/Mr-Un1k0d3r/SCShell"
"seatbelt","https://github.com/GhostPack/Seatbelt"
"SecLists","https://github.com/danielmiessler/SecLists"
"secretfinder","https://github.com/m4ll0k/SecretFinder"
"securesocketfunneling","https://securesocketfunneling.github.io/ssf/#home"
"security-onion","https://github.com/Security-Onion-Solutions/security-onion"
"sed","N/A"
"SeeYouCM-Thief","https://github.com/trustedsec/SeeYouCM-Thief"
"SeManageVolumeExploit","https://github.com/CsEnox/SeManageVolumeExploit"
"sendspace.com","https://twitter.com/mthcht/status/1660953897622544384"
"SessionGopher","https://github.com/Arvanaghi/SessionGopher"
"SessionSearcher","https://github.com/matterpreter/OffensiveCSharp/tree/master/SessionSearcher"
"Seth","https://github.com/SySS-Research/Seth"
"sftp","https://attack.mitre.org/techniques/T1105/"
"ShadowForgeC2","https://github.com/0xEr3bus/ShadowForgeC2"
"SharpBlock","https://github.com/CCob/SharpBlock"
"SharpC2","https://github.com/rasta-mouse/SharpC2"
"SharpChromium","https://github.com/djhohnstein/SharpChromium"
"SharpClipHistory","https://github.com/FSecureLABS/SharpClipHistory"
"SharpCloud","https://github.com/chrismaddalena/SharpCloud"
"sharpcollection","https://github.com/Flangvik/SharpCollection"
"SharpCookieMonster","https://github.com/m0rv4i/SharpCookieMonster"
"SharpDllProxy","https://github.com/Flangvik/SharpDllProxy"
"SharpDPAPI","https://github.com/GhostPack/SharpDPAPI"
"SharpDXWebcam","https://github.com/snovvcrash/SharpDXWebcam"
"SharpEfsPotato","https://github.com/bugch3ck/SharpEfsPotato"
"SharPersist","https://github.com/fireeye/SharPersist"
"SharpExfiltrate","https://github.com/Flangvik/SharpExfiltrate"
"SharpFtpC2","https://github.com/DarkCoderSc/SharpFtpC2"
"SharpGmailC2","https://github.com/reveng007/SharpGmailC2"
"SharpGPOAbuse","https://github.com/FSecureLABS/SharpGPOAbuse"
"SharpHide","https://github.com/outflanknl/SharpHide"
"sharphound","https://github.com/BloodHoundAD/SharpHound"
"SharpLAPS","https://github.com/swisskyrepo/SharpLAPS"
"SharpLdapRelayScan","https://github.com/klezVirus/SharpLdapRelayScan"
"SharpNoPSExec","https://github.com/juliourena/SharpNoPSExec"
"SharpPack","https://github.com/mdsecactivebreach/SharpPack"
"SharpPrintNightmare","https://github.com/cube0x0/CVE-2021-1675"
"SharpRDP","https://github.com/0xthirteen/SharpRDP"
"SharpRDPHijack","https://github.com/bohops/SharpRDPHijack"
"SharpSCCM","https://github.com/Mayyhem/SharpSCCM/"
"SharpShooter","https://github.com/mdsecactivebreach/SharpShooter"
"SharpSocks","https://github.com/nettitude/SharpSocks"
"SharpSploit","https://github.com/cobbr/SharpSploit"
"SharpSpray","https://github.com/jnqpblc/SharpSpray"
"SharpSQLPwn","https://github.com/lefayjey/SharpSQLPwn"
"SharpStay","https://github.com/0xthirteen/SharpStay"
"Sharp-Suite","https://github.com/FuzzySecurity/Sharp-Suite"
"SharpSystemTriggers","https://github.com/cube0x0/SharpSystemTriggers"
"SharpTerminator","https://github.com/mertdas/SharpTerminator"
"SharpToken","https://github.com/BeichenDream/SharpToken"
"SharpUnhooker","https://github.com/GetRektBoy724/SharpUnhooker"
"SharpUp","https://github.com/GhostPack/SharpUp"
"SharpWSUS","https://github.com/nettitude/SharpWSUS"
"SharPyShell","https://github.com/antonioCoco/SharPyShell"
"shell","N/A"
"shell","https://github.com/SigmaHQ/sigma/blob/master/rules/linux/lnx_shell_susp_rev_shells.yml"
"shell","https://attack.mitre.org/techniques/T1562/001/"
"Shell3er","https://github.com/yehia-mamdouh/Shell3er/blob/main/Shell3er.ps1"
"Shellcode-Downloader-CreateThread-Execution","https://github.com/VirtualAlllocEx/Shellcode-Downloader-CreateThread-Execution"
"Shellcode-Loader","https://github.com/ReversingID/Shellcode-Loader"
"shellcodetester","https://github.com/helviojunior/shellcodetester"
"ShellGhost","https://github.com/lem0nSec/ShellGhost"
"ShellPop","https://github.com/0x00-0x00/ShellPop"
"shhmon","https://github.com/matterpreter/Shhmon"
"shodan.io","https://www.shodan.io/"
"shred","https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_file_deletion_via_shred.toml"
"ShuckNT","https://github.com/yanncam/ShuckNT"
"signature_keyword","N/A"
"signature_keyword","lsass dump malware signature"
"SigPloit","https://github.com/SigPloiter/SigPloit"
"SilentHound","https://github.com/layer8secure/SilentHound"
"SilentMoonwalk","https://github.com/klezVirus/SilentMoonwalk"
"silenttrinity","https://github.com/byt3bl33d3r/SILENTTRINITY"
"SillyRAT","https://github.com/hash3liZer/SillyRAT"
"Simple-Reverse-Shell","https://github.com/tihanyin/Simple-Reverse-Shell/"
"SimplyEmail","https://github.com/SimplySecurity/SimplyEmail"
"Sitadel","https://github.com/shenril/Sitadel"
"skymen.info","https://www.skymem.info"
"Slackor","https://github.com/Coalfire-Research/Slackor"
"SlinkyCat","https://github.com/LaresLLC/SlinkyCat"
"sliver","https://github.com/trustedsec/SliverKeylogger"
"sliver","https://github.com/BishopFox/sliver"
"SlowLoris","https://github.com/gkbrk/slowloris"
"SmashedPotato","https://github.com/Cn33liz/SmashedPotato"
"smbcrawler","https://github.com/SySS-Research/smbcrawler"
"SMBeagle","https://github.com/punk-security/SMBeagle"
"SMBetray","https://github.com/quickbreach/SMBetray"
"SMBGhost","https://github.com/ollypwn/SMBGhost"
"SMBGhost_RCE_PoC","https://github.com/chompie1337/SMBGhost_RCE_PoC"
"smbmap","https://github.com/ShawnDEvans/smbmap"
"smb-reverse-shell","https://github.com/r1cksec/smb-reverse-shell"
"smb-scanner","https://github.com/TechnicalMujeeb/smb-scanner"
"SMBSR","https://github.com/oldboy21/SMBSR"
"SMShell","https://github.com/persistent-security/SMShell"
"smtp-user-enum","https://pentestmonkey.net/tools/user-enumeration/smtp-user-enum"
"Sn1per","https://github.com/1N3/Sn1per"
"Snaffler","https://github.com/SnaffCon/Snaffler"
"SnaffPoint","https://github.com/nheiniger/SnaffPoint"
"snallygaster","https://github.com/hannob/snallygaster"
"SniffAir","https://github.com/Tylous/SniffAir"
"sniffer","https://github.com/chenjiandongx/sniffer"
"sniffglue","https://github.com/kpcyrd/sniffglue"
"snmpcheck","http://www.nothink.org/codes/snmpcheck/index.php"
"snmpwalk","https://wiki.debian.org/SNMP"
"snmpwn","https://github.com/hatlord/snmpwn"
"socat","https://linuxfr.org/news/socat-un-outil-en-ligne-de-commande-pour-maitriser-vos-sockets"
"socat","N/A"
"socat","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"socat","https://github.com/craSH/socat"
"socat","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"SocialBox-Termux","https://github.com/umeshshinde19/instainsane"
"SocialBox-Termux","https://raw.githubusercontent.com/Sup3r-Us3r/scripts/master/fb-brute.pl"
"SocialBox-Termux","https://github.com/samsesh/SocialBox-Termux"
"SocialBox-Termux","https://github.com/Ha3MrX/Gemail-Hack"
"SocialBox-Termux","https://github.com/samsesh/insta-bf"
"social-engineer-toolkit","https://github.com/trustedsec/social-engineer-toolkit"
"SocialPwned","https://github.com/MrTuxx/SocialPwned"
"Spartacus","https://github.com/Accenture/Spartacus"
"spiderfoot","https://www.spiderfoot.net/"
"SplunkWhisperer2","https://github.com/cnotin/SplunkWhisperer2"
"SpookFlare","https://github.com/hlldz/SpookFlare"
"spoolsploit","https://github.com/BeetleChunks/SpoolSploit"
"Spray365","https://github.com/MarkoH17/Spray365"
"sprayhound","https://github.com/Hackndo/sprayhound"
"SprayingToolkit","https://github.com/byt3bl33d3r/SprayingToolkit"
"spraykatz","https://github.com/aas-n/spraykatz"
"Spring4Shell","https://github.com/reznok/Spring4Shell-POC"
"Spring4Shell","https://github.com/TheGejr/SpringShell"
"Spring4Shell","https://github.com/BobTheShoplifter/Spring4Shell-POC"
"Spring4Shell","https://github.com/DDuarte/springshell-rce-poc"
"SpringCore0day","https://github.com/craig/SpringCore0day"
"spring-core-rce","https://github.com/Mr-xn/spring-core-rce"
"sqli-labs","https://github.com/Audi-1/sqli-labs"
"sqlipy","https://github.com/codewatchorg/sqlipy"
"SQLiScanner","https://github.com/0xbug/SQLiScanner"
"sqlmap","https://github.com/sqlmapproject/sqlmap"
"SQLmate","https://github.com/s0md3v/sqlmate"
"sqlninja","http://sqlninja.sourceforge.net/"
"SQLRecon","https://github.com/skahwah/SQLRecon"
"sRDI","https://github.com/monoxgas/sRDI"
"ssfd","https://github.com/securesocketfunneling/ssf"
"ssh","https://github.com/ossec/ossec-hids/blob/master/etc/rules/sshd_rules.xml"
"sshame","https://github.com/HynekPetrak/sshame"
"ssh-auditor","https://github.com/ncsa/ssh-auditor"
"sshLooterC","https://github.com/mthbernardes/sshLooterC"
"ssh-mitm","https://github.com/jtesta/ssh-mitm"
"SSH-PuTTY-login-bruteforcer","https://github.com/InfosecMatter/SSH-PuTTY-login-bruteforcer"
"sslstrip","https://github.com/moxie0/sslstrip"
"SSRFmap","https://github.com/swisskyrepo/SSRFmap"
"StarFighters","https://github.com/Cn33liz/StarFighters"
"Starkiller","https://github.com/BC-SECURITY/Starkiller"
"statistically-likely-usernames","https://github.com/insidetrust/statistically-likely-usernames"
"StayKit","https://github.com/0xthirteen/StayKit"
"Sticky-Keys-Slayer","https://github.com/linuz/Sticky-Keys-Slayer"
"Striker","https://github.com/s0md3v/Striker"
"Striker","https://github.com/4g3nt47/Striker"
"subbrute","https://github.com/TheRook/subbrute"
"subfinder","https://github.com/subfinder/subfinder"
"Sublist3r","https://github.com/aboul3la/Sublist3r"
"Suborner","https://github.com/r4wd3r/Suborner"
"sudo","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"sudo_inject","https://github.com/nongiach/sudo_inject"
"SUDO_KILLER","https://github.com/TH3xACE/SUDO_KILLER"
"sudoers","N/A"
"Sudomy","https://github.com/screetsec/Vegile"
"Sudomy","https://github.com/screetsec/Sudomy"
"sudoSnatch","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/SudoSnatch"
"SUID3NUM","https://github.com/Anon-Exploiter/SUID3NUM"
"SwampThing","https://github.com/FuzzySecurity/Sharp-Suite/tree/master/SwampThing"
"sysctl","https://github.com/bdamele/icmpsh"
"SysJoker","https://www.intezer.com/blog/malware-analysis/new-backdoor-sysjoker/"
"sysmonquiet","https://github.com/ScriptIdiot/SysmonQuiet"
"systemctl","https://attack.mitre.org/techniques/T1562/001/"
"SysWhispers3","https://github.com/klezVirus/SysWhispers3"
"t14m4t","https://github.com/MS-WEB-BN/t14m4t"
"TakeMyRDP","https://github.com/TheD1rkMtr/TakeMyRDP"
"TakeMyRDP","https://github.com/nocerainfosec/TakeMyRDP2.0"
"takeown","https://www.pavel.gr/blog/neutralising-amsi-system-wide-as-an-admin"
"targetedKerberoast","https://github.com/ShutdownRepo/targetedKerberoast"
"tcpdump","http://www.tcpdump.org/"
"tcpreplay","https://tcpreplay.appneta.com/"
"teamsphisher","https://github.com/Octoberfest7/TeamsPhisher"
"telnet","https://github.com/swisskyrepo/PayloadsAllTheThings/blob/master/Methodology%20and%20Resources/Reverse%20Shell%20Cheatsheet.md"
"telnet","https://github.com/SigmaHQ/sigma/blob/master/rules/linux/lnx_apt_equationgroup_lnx.yml"
"temp.sh","https://twitter.com/mthcht/status/1660953897622544384"
"tempsend.com","https://twitter.com/mthcht/status/1660953897622544384"
"tetanus","https://github.com/MythicAgents/tetanus"
"TGSThief","https://github.com/MzHmO/TGSThief"
"thc-hydra","https://github.com/vanhauser-thc/thc-hydra"
"the-backdoor-factory","https://github.com/secretsquirrel/the-backdoor-factory"
"TheFatRat","https://github.com/Screetsec/TheFatRat"
"theHarvester","https://github.com/laramies/theHarvester"
"thoth","https://github.com/r1cksec/thoth"
"ThreadlessInject","https://github.com/CCob/ThreadlessInject"
"ThreatCheck","https://github.com/rasta-mouse/ThreatCheck"
"ThunderDNS","https://github.com/fbkcs/ThunderDNS"
"ThunderShell","https://github.com/Mr-Un1k0d3r/ThunderShell"
"Timeroast","https://github.com/SecuraBV/Timeroast"
"tmpfiles.org","N/A"
"tmpwatch","https://linux.die.net/man/8/tmpwatch"
"TokenTactics","https://github.com/rvrsh3ll/TokenTactics"
"Tokenvator","https://github.com/0xbadjuju/Tokenvator"
"Tool-PassView","https://www.nirsoft.net/password_recovery_tools.html"
"Tool-X","https://github.com/rajkumardusad/Tool-X"
"Tor","https://github.com/r0oth3x49/Tor"
"torproject","torproject.org"
"TorPylle","https://github.com/cea-sec/TorPylle"
"touch","https://github.com/elastic/detection-rules/blob/main/rules/linux/defense_evasion_timestomp_touch.toml"
"tplmap","https://github.com/epinna/tplmap"
"trackerjacker","https://github.com/calebmadrigal/trackerjacker"
"traitor","https://github.com/liamg/traitor"
"transfer.sh","https://twitter.com/mthcht/status/1660953897622544384"
"transfert-my-files.com","https://twitter.com/mthcht/status/1660953897622544384"
"trevorc2","https://github.com/trustedsec/trevorc2"
"TREVORspray","https://github.com/blacklanternsecurity/TREVORspray"
"tricky.lnk","https://github.com/xillwillx/tricky.lnk"
"truffleHog","https://github.com/dxa4481/truffleHog"
"twittor","https://github.com/PaulSec/twittor"
"UACME","https://github.com/hfiref0x/UACME"
"udmp-parser","https://github.com/0vercl0k/udmp-parser"
"UFONet","https://github.com/epsylon/ufonet"
"unDefender","https://github.com/APTortellini/unDefender"
"undertheradar","https://github.com/g3tsyst3m/undertheradar"
"UniByAv","https://github.com/Mr-Un1k0d3r/UniByAv"
"unicorn","https://github.com/trustedsec/unicorn"
"UniversalDVC","https://github.com/earthquake/UniversalDVC"
"UnquotedPath","https://github.com/matterpreter/OffensiveCSharp/tree/master/UnquotedPath"
"unset","N/A"
"unset","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/OMGLogger"
"unshackle","https://github.com/Fadi002/unshackle"
"unshadow","N/A"
"usbmon","https://www.kernel.org/doc/Documentation/usb/usbmon.txt"
"usbpcap","https://github.com/s-h-3-l-l/katoolin3"
"UserEnum","https://github.com/sensepost/UserEnum"
"username-anarchy","https://github.com/urbanadventurer/username-anarchy"
"UsoDllLoader","https://github.com/itm4n/UsoDllLoader"
"utorrent","https[://]www[.]utorrent[.]com/intl/fr/"
"V3n0M-Scanner","https://github.com/v3n0m-Scanner/V3n0M-Scanner"
"Vajra","https://github.com/TROUBLE-1/Vajra"
"vbad","https://github.com/Pepitoh/Vbad"
"VBA-RunPE","https://github.com/itm4n/VBA-RunPE"
"vcsmap","https://github.com/melvinsh/vcsmap"
"venom","https://github.com/r00t-3xp10it/venom"
"Villain","https://github.com/t3l3machus/Villain"
"viperc2","https://github.com/FunnyWolf/viperpython"
"viperc2","https://github.com/FunnyWolf/vipermsf"
"VirusTotalC2","https://github.com/RATandC2/VirusTotalC2"
"vncpwdump","https://www.codebus.net/d-2v0u.html"
"vncviewer","N/A"
"VPNPivot","https://github.com/0x36/VPNPivot"
"vRealizeLogInsightRCE","https://github.com/horizon3ai/vRealizeLogInsightRCE"
"vscode","https://badoption.eu/blog/2023/01/31/code_c2.html"
"vsftpd","https://github.com/dagwieers/vsftpd/"
"vssadmin","N/A"
"vssadmin","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"Vulmap","https://github.com/vulmon/Vulmap"
"w3af","https://w3af.org/"
"WAF-bypass-Cheat-Sheet","https://github.com/Bo0oM/WAF-bypass-Cheat-Sheet"
"wafw00f","https://github.com/EnableSecurity/wafw00f"
"wapiti","https://github.com/wapiti-scanner/wapiti"
"warberry","https://github.com/secgroundzero/warberry"
"wbadmin","N/A"
"webBrowserPassView","https://www.nirsoft.net/utils/web_browser_password.html"
"WebDavC2","https://github.com/Arno0x/WebDavC2"
"WebDeveloperSecurityChecklist","https://github.com/virajkulkarni14/WebDeveloperSecurityChecklist"
"web-hacking-toolkit","https://github.com/signedsecurity/web-hacking-toolkit"
"weevely","https://github.com/sunge/Weevely"
"Weevely3","https://github.com/epinna/weevely3"
"wePWNise","https://github.com/FSecureLABS/wePWNise"
"WerTrigger","https://github.com/sailay1996/WerTrigger"
"wetransfer","https://twitter.com/mthcht/status/1658853848323182597"
"wevtutil","N/A"
"wfuzz","https://github.com/xmendez/wfuzz"
"WhatBreach","https://github.com/Ekultek/WhatBreach"
"whatlicense","https://github.com/charlesnathansmith/whatlicense"
"WheresMyImplant","https://github.com/0xbadjuju/WheresMyImplant"
"whiskeysamlandfriends","https://github.com/secureworks/whiskeysamlandfriends"
"whoami","https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1485/T1485.yaml"
"wifi-arsenal","https://github.com/0x90/wifi-arsenal"
"wifibroot","https://github.com/hash3liZer/WiFiBroot"
"wifi-bruteforcer-fsecurify","https://github.com/faizann24/wifi-bruteforcer-fsecurify"
"wifi-bruteforcer-fsecurity","https://github.com/faizann24/wifi-bruteforcer-fsecurify"
"wifigrabber","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/wifigrabber"
"wifijammer","https://github.com/hash3liZer/wifijammer"
"wifijammer","https://github.com/DanMcInerney/wifijammer"
"wifiphisher","https://github.com/wifiphisher/wifiphisher"
"WiFi-Pumpkin","https://github.com/P0cL4bs/WiFi-Pumpkin"
"wifite2","https://github.com/derv82/wifite2"
"win-brute-logon","https://github.com/DarkCoderSc/win-brute-logon"
"windapsearch","https://github.com/ropnop/windapsearch"
"WinDefenderKiller","https://github.com/S12cybersecurity/WinDefenderKiller"
"WindfarmDynamite","https://github.com/FuzzySecurity/Sharp-Suite/tree/master/WindfarmDynamite"
"WindowsExploitationResources","https://github.com/FULLSHADE/WindowsExploitationResources"
"Windows-Exploit-Suggester","https://github.com/AonCyberLabs/Windows-Exploit-Suggester"
"windows-login-phish","https://github.com/CipherKill/windows-login-phish"
"Windows-Post-Exploitation","https://github.com/emilyanncr/Windows-Post-Exploitation"
"windows-privesc-check","https://github.com/pentestmonkey/windows-privesc-check"
"Windows-Privilege-Escalation","https://github.com/frizb/Windows-Privilege-Escalation"
"Winpayloads","https://github.com/nccgroup/Winpayloads"
"WinPwn","https://github.com/S3cur3Th1sSh1t/WinPwn"
"WinPwnage","https://github.com/rootm0s/WinPwnage"
"winrs","N/A"
"WinSCPPasswdExtractor","https://github.com/NeffIsBack/WinSCPPasswdExtractor"
"WinShellcode","https://github.com/DallasFR/WinShellcode"
"WINspect","https://github.com/A-mIn3/WINspect"
"WirelessKeyView","https://www.nirsoft.net/utils/wireless_key.html"
"wireshark","https://www.wireshark.org/"
"wiresocks","https://github.com/sensepost/wiresocks"
"WitnessMe","https://github.com/byt3bl33d3r/WitnessMe"
"WLAN-Windows-Passwords","https://github.com/hak5/omg-payloads/tree/master/payloads/library/credentials/WLAN-Windows-Passwords"
"WMEye","https://github.com/pwn1sher/WMEye"
"wmic","N/A"
"wmic","https://media.defense.gov/2023/May/24/2003229517/-1/-1/0/CSA_Living_off_the_Land.PDF"
"wmic","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Anti-Forensics.md"
"WMIcmd","https://github.com/nccgroup/WMIcmd"
"wmiexec","https://github.com/WKL-Sec/wmiexec"
"wmiexec-pro","https://github.com/XiaoliChan/wmiexec-Pro"
"WMImplant","https://github.com/FortyNorthSecurity/WMImplant"
"WMIPersistence","https://github.com/mdsecactivebreach/WMIPersistence"
"Wmisploit","https://github.com/secabstraction/WmiSploit"
"wordlists","https://www.kali.org/tools/wordlists/"
"wordlists","https://github.com/clem9669/wordlists"
"wordsmith","https://github.com/skahwah/wordsmith"
"WorldWind-Stealer","https://github.com/Leecher21/WorldWind-Stealer"
"wpaf","https://github.com/kancotdiq/wpaf"
"WPScan","https://github.com/wpscanteam/wpscan"
"WSPCoerce","https://github.com/slemire/WSPCoerce"
"WSUSpendu","https://github.com/AlsidOfficial/WSUSpendu"
"wsuxploit","https://github.com/pimps/wsuxploit"
"xcopy","N/A"
"Xerror","https://github.com/projectdiscovery/nuclei-burp-plugin"
"Xerror","https://github.com/Chudry/Xerror"
"xrdp","https://github.com/neutrinolabs/xrdp"
"xspy -display","https://github.com/mnp/xspy/blob/master/xspy.c"
"xss-labs","https://github.com/paralax/xss-labs"
"XSS-Payloads","http://www.xss-payloads.com/"
"XSStrike","https://github.com/UltimateHackers/XSStrike"
"xxd","https://github.com/RoseSecurity/Red-Teaming-TTPs/blob/main/Linux.md"
"XXEinjector","https://github.com/enjoiz/XXEinjector"
"yodo","https://github.com/b3rito/yodo"
"ysoserial.net","https://github.com/pwntester/ysoserial.net"
"zarp","https://github.com/hatRiot/zarp"
"zeroday-powershell","https://github.com/OneLogicalMyth/zeroday-powershell"
"zerologon","https://github.com/michaelpoznecki/zerologon"
"zerosum0x0","https://github.com/zerosum0x0"
"Zloader","https://www.mcafee.com/blogs/other-blogs/mcafee-labs/zloader-with-a-new-infection-technique/"
"Zloader","https://news.sophos.com/en-us/2022/01/19/zloader-installs-remote-access-backdoors-and-delivers-cobalt-strike/"
